"appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Duolingo: Learn Languages Free","Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,true,true,"Varies with device","Varies with device","6957685454452609502","EDUCATION","FAMILY_EDUCATION","Everyone",true,"May 29, 2013",1554315120000,"Varies with device","New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com","com.duolingo","https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Photomath","Scan. Solve. Learn.","50,000,000+",50000000,4.6909137,1073277,405840,true,true,"Varies with device","Varies with device","8492011720422545772","EDUCATION",,"Everyone",false,"Feb 26, 2015",1553708227000,"Varies with device","We bring updates regularly to make math learning and problem solving even easier for you!<br><br>• We revamped app design so you can learn math in a much easier way now<br>• Fixed some bugs that may crash the app<br>• Newly redesigned calculator<br>• General improvements made all around the app to make it run even smoother<br>• Improved customer support experience and updated contact information","com.microblink.photomath","https://play.google.com/store/apps/details?id=com.microblink.photomath&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Remind: School Communication","School Communication","10,000,000+",10000000,4.4928813,141882,47191,true,false,"22M","4.4 and up","Remind101","EDUCATION",,"Everyone",false,"Oct 5, 2012",1554160449000,"10.0.4.33635","To make your Remind experience great, we update our app every two weeks with features that help simplify communication and improve speed and performance. You can turn on automatic updates in the Play Store app, and check out our FAQs for what’s in our newest release: rmd.me/updates","com.remind101","https://play.google.com/store/apps/details?id=com.remind101&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Kahoot!","Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.234787,60885,19054,true,true,"Varies with device","Varies with device","5643238107618943124","EDUCATION","FAMILY_EDUCATION","Everyone",false,"Nov 1, 2012",1553769087000,"Varies with device","Meet this spring’s first app update!<br>- you can unlock more advanced features in Kahoot! for family and friends<br>- as always, we’ve fixed some bugs to make your experience even better!","no.mobitroll.kahoot.android","https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Google Classroom","Connect with your classes and do assignments on the go.","10,000,000+",10000000,4.231219,89106,23421,true,false,"Varies with device","Varies with device","5700313618786177705","EDUCATION",,"Everyone",false,"Jan 14, 2015",1552581151000,"Varies with device","We&#39;re making classes even more flexible for teachers:<br>* Move to top: you can now move posts to the top of the Stream in classes using Classwork.<br>* New class setting: you can now choose how to present Classwork items in the Stream from your class settings. Keep them as is, hide them, or expand them to show more details.","com.google.android.apps.classroom","https://play.google.com/store/apps/details?id=com.google.android.apps.classroom&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"ABCmouse.com","ABCmouse offers a full online learning program for kids 2—8.","5,000,000+",5000000,4.285985,55919,18240,true,false,"57M","4.4 and up","Age+of+Learning,+Inc.","EDUCATION","FAMILY_EDUCATION","Everyone",false,"Mar 6, 2014",1554333527000,"7.14.0","Fun new activities!","mobi.abcmouse.academy_goo","https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"ClassDojo","ClassDojo is a beautiful communication app for teachers, parents, and students.","10,000,000+",10000000,4.393801,175906,59285,true,true,"47M","4.4 and up","ClassDojo","EDUCATION",,"Everyone",false,"Feb 25, 2013",1554500417000,"4.49.2","&quot;Everybody is a genius. But if you judge a fish by its ability to climb a tree, it will live its whole life believing that it is stupid&quot;<br>- Albert Einstein<br><br>We fixed a few bugs and improved the performance of the app in this update! More things still to come :)","com.classdojo.android","https://play.google.com/store/apps/details?id=com.classdojo.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"PBS KIDS Video","Stream TV Shows, Full Episodes, Live TV &amp; Cartoons with the PBS KIDS Video App.","5,000,000+",5000000,4.214824,37803,8707,true,false,"Varies with device","Varies with device","8332149447945516079","EDUCATION","FAMILY_MUSICVIDEO","Everyone",false,"Jun 24, 2014",1554299819000,"Varies with device","* Significant video player performance and buffering improvements. <br>* Fixed multiple bugs and made several stability improvements.","org.pbskids.video","https://play.google.com/store/apps/details?id=org.pbskids.video&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Quizlet: Learn Languages & Vocab with Flashcards","The top study app for flashcards, languages and learning — available for free!","10,000,000+",10000000,4.65261,272679,91483,true,true,"Varies with device","Varies with device","7999369250220694465","EDUCATION",,"Everyone",true,"Aug 20, 2013",1554402680000,"Varies with device","We’ve fixed some performance issues so studying should be even smoother. <br><br>Have feedback? Email us at quizletapp@quizlet.com, tweet us at @quizlet or check out our Instagram @quizlet too!<br>Love Quizlet? Why not leave us a review! :-)","com.quizlet.quizletandroid","https://play.google.com/store/apps/details?id=com.quizlet.quizletandroid&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Pinkfong Baby Shark","&#39;Baby Shark&#39; with over 3 billion views on Youtube is now out with fun activities","5,000,000+",5000000,4.472293,14184,5352,true,true,"26M","4.2 and up","5316747288696116828","EDUCATION","FAMILY_CREATE","Everyone",true,"Aug 31, 2016",1552894599000,"19","Minor bug fixes.","kr.co.smartstudy.babyshark_android_googlemarket","https://play.google.com/store/apps/details?id=kr.co.smartstudy.babyshark_android_googlemarket&hl=en&gl=us"
