"appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Sweatcoin Pays You To Get Fit","Turn your steps to &#39;sweat coins&#39; - digital currency to make you fit and active!","10,000,000+",10000000,3.8995245,74456,41059,true,false,"24M","4.4 and up","Sweatco+Ltd","HEALTH_AND_FITNESS",,"Everyone",true,"Apr 9, 2017",1552568104000,"14.1","We update the Sweatcoin app regularly to make earning more effective and fun for you.<br>Please get the latest version for our new features, performance improvements and bug fixes aimed to help you be more physically active.<br>Thank you for walking with Sweatcoin!","in.sweatco.app","https://play.google.com/store/apps/details?id=in.sweatco.app&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Calm - Meditate, Sleep, Relax","Join the millions discovering the life-changing benefits of meditation with Calm","10,000,000+",10000000,4.553208,137348,49472,true,true,"Varies with device","Varies with device","Calm.com,+Inc.","HEALTH_AND_FITNESS",,"Everyone",false,"Jul 30, 2014",1553405075000,"Varies with device","We&#39;re excited to announce that Calm is now available in Spanish. Go to &quot;Settings -&gt; Change language” for Spanish meditations and Sleep Stories.<br><br>We&#39;re delighted to release a Sleep Timer for Calm Music and Soundscapes. You can fall asleep knowing your music or soundscape will stop at your specified time. Tap the timer icon in the music player to set one up.<br><br>As always, you can expect an original Daily Calm every day, new music and Sleep Stories every week, and new Meditation programs every month.","com.calm.android","https://play.google.com/store/apps/details?id=com.calm.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Samsung Health","Lifestyle companion to track your fitness, weight, diet, food &amp; sleep.","500,000,000+",500000000,4.3179073,656163,209171,true,false,"79M","5.0 and up","5200379633052405703","HEALTH_AND_FITNESS",,"Everyone",false,"Apr 7, 2015",1551687104000,"6.2.0.075","-Access guided meditations, soothing music, and calming stories in the new &#39;Mindfulness&#39; feature. (Service only available in some English-speaking countries)<br>-Use more programs with your wearable devices, thanks to better integration between the app and wearables.<br>-Various bug fixes and improvements applied.","com.sec.android.app.shealth","https://play.google.com/store/apps/details?id=com.sec.android.app.shealth&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Fitbit","Fitbit is dedicated to helping people lead healthier, more active lives.","10,000,000+",10000000,3.8858716,436903,193223,true,false,"Varies with device","Varies with device","Fitbit,+Inc.","HEALTH_AND_FITNESS",,"Everyone",false,"Mar 16, 2012",1553174973000,"Varies with device","*Bug fixes and performance improvements","com.fitbit.FitbitMobile","https://play.google.com/store/apps/details?id=com.fitbit.FitbitMobile&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Calorie Counter - MyFitnessPal","Lose weight with MyFitnessPal, the easiest calorie counter and macro tracker","50,000,000+",50000000,4.6004906,2035176,704556,true,true,"Varies with device","Varies with device","MyFitnessPal,+Inc.","HEALTH_AND_FITNESS",,"Everyone",true,"Apr 26, 2010",1550730387000,"Varies with device","Whether you want to log your lowest weight in years, your first run in weeks, or your heart healthy afternoon snack, we know you count on MyFitnessPal to be working smoothly.<br><br>Want to try new features before everyone else? Join our beta program: http://undrarmr.co/2o6qBid<br><br>We hope you enjoy and happy tracking!","com.myfitnesspal.android","https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Lose Belly Fat in 30 Days - Flat Stomach","Want to Lose Belly Fat fast at Home?<br>Want to get a Flat Stomach in 30 days?","10,000,000+",10000000,4.8606825,140887,54660,true,false,"10M","4.2 and up","Leap+Fitness+Group","HEALTH_AND_FITNESS",,"Everyone",true,"Apr 12, 2018",1552984462000,"1.1.5",,"losebellyfat.flatstomach.absworkout.fatburning","https://play.google.com/store/apps/details?id=losebellyfat.flatstomach.absworkout.fatburning&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Headspace: Meditation & Sleep","Just a few minutes can change your day","10,000,000+",10000000,4.499892,97449,36000,true,true,"31M","4.4 and up","Headspace,+Inc.","HEALTH_AND_FITNESS",,"Everyone",false,"Jan 6, 2012",1553102254000,"3.20.1","A steady meditation practice can calm the mind. But sometimes a bug appears in the app and it distracts us. We removed that bug from this latest version, and we already feel more at ease.<br><br>If you run into any trouble, let us know at help@headspace.com","com.getsomeheadspace.android","https://play.google.com/store/apps/details?id=com.getsomeheadspace.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Drink Water Reminder: Water Tracker & Alarm","💧Want to stay healthy and lose weight? Download water reminder &amp; water tracker！","10,000,000+",10000000,4.8663645,236045,97679,true,true,"4.6M","4.0.3 and up","Simple+Health+Lab","HEALTH_AND_FITNESS",,"Everyone",true,"Jan 12, 2018",1553265307000,"1.4.0","- Bug fixes and performance improvements.<br><br>Keep tracking, and keep fit! Happy drinking.","com.health.lab.drink.water.tracker","https://play.google.com/store/apps/details?id=com.health.lab.drink.water.tracker&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"CVS/pharmacy","The official CVS/pharmacy® app for prescriptions, ExtraCare® coupons and photo.","10,000,000+",10000000,4.3810186,158882,54767,true,false,"60M","4.4 and up","CVS+Pharmacy","HEALTH_AND_FITNESS",,"Everyone",false,"Jun 15, 2011",1553233663000,"5.3.1","In this release, we’ve enhanced signing into the app for a smoother experience.","com.cvs.launchers.cvs","https://play.google.com/store/apps/details?id=com.cvs.launchers.cvs&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Lose It! - Calorie Counter","“Be committed! Be persistent! Don’t give up!” - Judy, lost 55 lbs with Lose It!","10,000,000+",10000000,4.3822393,75696,30081,true,true,"37M","Varies with device","FitNow,+Inc.","HEALTH_AND_FITNESS",,"Everyone",true,"Jul 24, 2011",1553206922000,"Varies with device","General updates and bug fixes here. Less to read, more time to enjoy those first days of spring. We’ll just be chillin’ in Boston, having our spring fakeout before second winter, which comes before actual spring.","com.fitnow.loseit","https://play.google.com/store/apps/details?id=com.fitnow.loseit&hl=en&gl=us"
