"appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Duolingo: Learn Languages Free","Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719931,7434037,2891730,true,true,"Varies with device","Varies with device","6957685454452609502","EDUCATION","FAMILY_EDUCATION","Everyone",true,"May 29, 2013",1555107881000,"Varies with device","Our mascot owl, Duo, is trading in his usual diet of mice for bugs this week. Yup, we’re squashing those pesky bugs to make the experience better for all of you.<br><br>For more Duolingo news, contests and product releases, follow us on Facebook, Twitter, and Instagram @duolingo.","com.duolingo","https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Photomath","Scan. Solve. Learn.","50,000,000+",50000000,4.6913075,1082660,410410,true,true,"Varies with device","Varies with device","8492011720422545772","EDUCATION",,"Everyone",false,"Feb 26, 2015",1554929246000,"Varies with device","We bring updates regularly to make math learning and problem solving even easier for you!<br><br>• We revamped app design so you can learn math in a much easier way now<br>• Fixed some bugs that may crash the app<br>• Newly redesigned calculator<br>• General improvements made all around the app to make it run even smoother<br>• Improved customer support experience and updated contact information","com.microblink.photomath","https://play.google.com/store/apps/details?id=com.microblink.photomath&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Remind: School Communication","School Communication","10,000,000+",10000000,4.493511,142554,47572,true,false,"23M","4.4 and up","Remind101","EDUCATION",,"Everyone",false,"Oct 5, 2012",1554762717000,"10.0.5.34016","To make your Remind experience great, we update our app every two weeks with features that help simplify communication and improve speed and performance. You can turn on automatic updates in the Play Store app, and check out our FAQs for what’s in our newest release: rmd.me/updates","com.remind101","https://play.google.com/store/apps/details?id=com.remind101&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Kahoot!","Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.2343273,61158,19193,true,true,"Varies with device","Varies with device","5643238107618943124","EDUCATION","FAMILY_EDUCATION","Everyone",false,"Nov 1, 2012",1554893711000,"Varies with device","Practice makes perfect - and gets rewarded!<br>- ace kahoots with smart practice by playing them in several steps over time<br>- collect emotes - fun, animated reactions - as a reward when you ace kahoots","no.mobitroll.kahoot.android","https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Google Classroom","Connect with your classes and do assignments on the go.","10,000,000+",10000000,4.231346,89606,23582,true,false,"Varies with device","Varies with device","5700313618786177705","EDUCATION",,"Everyone",false,"Jan 14, 2015",1554834754000,"Varies with device","We&#39;re making classes even more flexible for teachers:<br>* Move to top: you can now move posts to the top of the Stream in classes using Classwork.<br>* New class setting: you can now choose how to present Classwork items in the Stream from your class settings. Keep them as is, hide them, or expand them to show more details.","com.google.android.apps.classroom","https://play.google.com/store/apps/details?id=com.google.android.apps.classroom&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"ABCmouse.com","ABCmouse offers a full online learning program for kids 2—8.","5,000,000+",5000000,4.286339,56042,18304,true,false,"57M","4.4 and up","Age+of+Learning,+Inc.","EDUCATION","FAMILY_EDUCATION","Everyone",false,"Mar 6, 2014",1554333527000,"7.14.0","Fun new activities!","mobi.abcmouse.academy_goo","https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"ClassDojo","ClassDojo is a beautiful communication app for teachers, parents, and students.","10,000,000+",10000000,4.3940306,176258,59480,true,true,"47M","5.0 and up","ClassDojo","EDUCATION",,"Everyone",false,"Feb 25, 2013",1555003739000,"4.51.1","&quot;Everybody is a genius. But if you judge a fish by its ability to climb a tree, it will live its whole life believing that it is stupid&quot;<br>- Albert Einstein<br><br>We fixed a few bugs and improved the performance of the app in this update! More things still to come :)","com.classdojo.android","https://play.google.com/store/apps/details?id=com.classdojo.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"PBS KIDS Video","Stream TV Shows, Full Episodes, Live TV &amp; Cartoons with the PBS KIDS Video App.","5,000,000+",5000000,4.2148843,37839,8726,true,false,"Varies with device","Varies with device","8332149447945516079","EDUCATION","FAMILY_MUSICVIDEO","Everyone",false,"Jun 24, 2014",1554299819000,"Varies with device","* Significant video player performance and buffering improvements. <br>* Fixed multiple bugs and made several stability improvements.","org.pbskids.video","https://play.google.com/store/apps/details?id=org.pbskids.video&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Quizlet: Learn Languages & Vocab with Flashcards","The top study app for flashcards, languages and learning — available for free!","10,000,000+",10000000,4.653044,274156,92186,true,true,"Varies with device","Varies with device","7999369250220694465","EDUCATION",,"Everyone",true,"Aug 20, 2013",1554402680000,"Varies with device","We’ve fixed some performance issues so studying should be even smoother. <br><br>Have feedback? Email us at quizletapp@quizlet.com, tweet us at @quizlet or check out our Instagram @quizlet too!<br>Love Quizlet? Why not leave us a review! :-)","com.quizlet.quizletandroid","https://play.google.com/store/apps/details?id=com.quizlet.quizletandroid&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Pinkfong Baby Shark","&#39;Baby Shark&#39; with over 3 billion views on Youtube is now out with fun activities","5,000,000+",5000000,4.466881,14312,5418,true,true,"26M","4.2 and up","5316747288696116828","EDUCATION","FAMILY_CREATE","Everyone",true,"Aug 31, 2016",1552894599000,"19","Minor bug fixes.","kr.co.smartstudy.babyshark_android_googlemarket","https://play.google.com/store/apps/details?id=kr.co.smartstudy.babyshark_android_googlemarket&hl=en&gl=us"
