"appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Duolingo: Learn Languages Free","Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.7198496,7258463,2788387,true,true,"Varies with device","Varies with device","6957685454452609502","EDUCATION","FAMILY_EDUCATION","Everyone",true,"May 29, 2013",1551998991000,"Varies with device","Our mascot owl, Duo, is trading in his usual diet of mice for bugs this week. Yup, we’re squashing those pesky bugs to make the experience better for all of you.<br><br>For more Duolingo news, contests and product releases, follow us on Facebook, Twitter, and Instagram @duolingo.","com.duolingo","https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Photomath","Scan. Solve. Learn.","50,000,000+",50000000,4.689265,1033063,385731,true,false,"Varies with device","Varies with device","8492011720422545772","EDUCATION",,"Everyone",false,"Feb 26, 2015",1545376427000,"Varies with device","Bug fixes and performance enhancements for smoother studying","com.microblink.photomath","https://play.google.com/store/apps/details?id=com.microblink.photomath&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Remind: School Communication","School Communication","10,000,000+",10000000,4.4903703,139258,45845,true,false,"22M","4.4 and up","Remind101","EDUCATION",,"Everyone",false,"Oct 5, 2012",1551835573000,"9.16.2.33150","To make your Remind experience great, we update our app every two weeks with features that help simplify communication and improve speed and performance. You can turn on automatic updates in the Play Store app, and check out our FAQs for what’s in our newest release: rmd.me/updates","com.remind101","https://play.google.com/store/apps/details?id=com.remind101&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Kahoot!","Create and play quizzes on the go, have fun and learn something new!","10,000,000+",10000000,4.2366056,59838,18498,true,true,"Varies with device","Varies with device","5643238107618943124","EDUCATION","FAMILY_EDUCATION","Everyone",false,"Nov 1, 2012",1551194923000,"Varies with device","This update is mostly about bug fixing and improving performance. Also, our copywriter is on vacation, so no jokes or puns this time.","no.mobitroll.kahoot.android","https://play.google.com/store/apps/details?id=no.mobitroll.kahoot.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Google Classroom","Connect with your classes and do assignments on the go.","10,000,000+",10000000,4.230005,87020,22630,true,false,"Varies with device","Varies with device","5700313618786177705","EDUCATION",,"Everyone",false,"Jan 14, 2015",1550592218000,"Varies with device","We&#39;re making classes even more flexible for teachers:<br>* Move to top: you can now move posts to the top of the Stream in classes using Classwork.<br>* New class setting: you can now choose how to present Classwork items in the Stream from your class settings. Keep them as is, hide them, or expand them to show more details.","com.google.android.apps.classroom","https://play.google.com/store/apps/details?id=com.google.android.apps.classroom&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"ABCmouse.com","ABCmouse offers a full online learning program for kids 2—8.","5,000,000+",5000000,4.289062,55265,17911,true,false,"71M","4.4 and up","Age+of+Learning,+Inc.","EDUCATION","FAMILY_EDUCATION","Everyone",false,"Mar 6, 2014",1552095854000,"7.12.0","- Optimizations<br>- Bug Fixes","mobi.abcmouse.academy_goo","https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"ClassDojo","ClassDojo is a beautiful communication app for teachers, parents, and students.","10,000,000+",10000000,4.3941207,174269,58361,true,true,"47M","4.4 and up","ClassDojo","EDUCATION",,"Everyone",false,"Feb 25, 2013",1551910612000,"4.48.1","&quot;Everybody is a genius. But if you judge a fish by its ability to climb a tree, it will live its whole life believing that it is stupid&quot;<br>- Albert Einstein<br><br>We fixed a few bugs and improved the performance of the app in this update! More things still to come :)","com.classdojo.android","https://play.google.com/store/apps/details?id=com.classdojo.android&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"PBS KIDS Video","Stream TV Shows, Full Episodes, Live TV &amp; Cartoons with the PBS KIDS Video App.","5,000,000+",5000000,4.214373,37626,8619,true,false,"Varies with device","Varies with device","8332149447945516079","EDUCATION","FAMILY_MUSICVIDEO","Everyone",false,"Jun 24, 2014",1551882785000,"Varies with device","* This Valentine&#39;s Day is going to be Pinka-Perfect! Join Pinkalicious &amp; Peterrific&#39;s Valentine&#39;s Day celebration on PBS KIDS Video.","org.pbskids.video","https://play.google.com/store/apps/details?id=org.pbskids.video&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Quizlet: Learn Languages & Vocab with Flashcards","The top study app for flashcards, languages and learning — available for free!","10,000,000+",10000000,4.6488614,265482,88236,true,true,"Varies with device","Varies with device","7999369250220694465","EDUCATION",,"Everyone",true,"Aug 20, 2013",1551998642000,"Varies with device","We’ve fixed some performance issues so studying should be even smoother. <br><br>Have feedback? Email us at quizletapp@quizlet.com, tweet us at @quizlet or check out our Instagram @quizlet too!<br>Love Quizlet? Why not leave us a review! :-)","com.quizlet.quizletandroid","https://play.google.com/store/apps/details?id=com.quizlet.quizletandroid&hl=en&gl=us""appTitle","summary","installs","minInstalls","score","ratings","reviews","free","offersIAP","size","androidVersionText","developerId","genreId","familyGenreId","contentRating","adSupported","released","updated","version","recentChanges","appId","url"
"Pinkfong Baby Shark","&#39;Baby Shark&#39; with over 3 billion views on Youtube is now out with fun activities","5,000,000+",5000000,4.4864526,13582,5044,true,true,"26M","4.2 and up","5316747288696116828","EDUCATION","FAMILY_CREATE","Everyone",true,"Aug 31, 2016",1551233964000,"18","Minor bug fixes.","kr.co.smartstudy.babyshark_android_googlemarket","https://play.google.com/store/apps/details?id=kr.co.smartstudy.babyshark_android_googlemarket&hl=en&gl=us"
