"appTitle","userName","date","score","text"
"Ball Mayhem!","Heather Wasson","March 24, 2019",5,"I feel like this is the best game that may have ever been made for football cuz Madden glitches I suggest this game to everyone because it's a real good game you get to run with the football and the other team will sometimes it is difficult but it's still really good game and there's ads it's difficult you just got to try your hardest"
"Ball Mayhem!","lilnigga cole","March 24, 2019",5,"It a good one"
"Ball Mayhem!","Under Rater","March 24, 2019",1,"not a bad game but there's a fcuking add every 2 seconds"
"Ball Mayhem!","Tane Latamari","March 24, 2019",1,"Bulok... walang kwenta ..mga uloll"
"Ball Mayhem!","","March 24, 2019",1,"its stupid dont download it the second part is immposible waste of time im telling you"
"Ball Mayhem!","Sufiyaan Imran","March 24, 2019",1,"it's so bad"
"Ball Mayhem!","Mr Squash","March 23, 2019",5,"good funny phyiscs"
"Ball Mayhem!","alexis luna","March 23, 2019",3,"so many adds, but the game is pretty fun."
"Ball Mayhem!","Nolan Logan","March 23, 2019",4,"it ok but I put one star less bc the other team 10x faster den u and u can badly.control but the rest of the game is like perfect!!!!"
"Ball Mayhem!","Christian Shipp","March 23, 2019",5,"Yup"
"Ball Mayhem!","","March 23, 2019",1,"worst game ever so difficult don't download,unless of course ur up for the challenge it gives you people that are ethier faster, bigger,or stronger.I cant even pass the 2nd level the controls are the worst part about it"
"Ball Mayhem!","Inez Garcia","March 23, 2019",5,"I will get it."
"Ball Mayhem!","Kassie Madden","March 23, 2019",1,"it's so bad"
"Ball Mayhem!","Luisa Baltazar","March 23, 2019",5,"good"
"Ball Mayhem!","","March 23, 2019",1,"sucks"
"Ball Mayhem!","guadalupe isidoro","March 23, 2019",5,"It is a fun game and calming. When I'm bored I play this game a lot:)"
"Ball Mayhem!","","March 23, 2019",5,"this game is amazing"
"Ball Mayhem!","young tdm","March 23, 2019",5,"the best game"
"Ball Mayhem!","","March 23, 2019",5,"It is good 😀"
"Helix Jump","Abbie Monaghan","March 24, 2019",5,"It needs to improve on it qualaty of the game and make more balls it is a good game behind all of that tho so i gave it a 5 🌟 star"
"Helix Jump","LT Anderson","March 24, 2019",5,"fun and chalenging"
"Helix Jump","Mason Bradford","March 24, 2019",5,"I love this game its so much fun and I can't stop thinking about it or playing it"
"Helix Jump","878Absolute","March 24, 2019",2,"I am very upset. I was at level 348 and a high score of 461079. The game reset on me! I went back to level 1, high score of 0. Can the creators please restore my previous score and level?"
"Helix Jump","","March 24, 2019",5,"fun"
"Helix Jump","","March 24, 2019",4,"this is a really challenging game and on the ad that forced me to download this game it said if you get passed level 20 then you are legally skilled and I declare that this is true because when i beat level 20 the president immediately got informed and came to my house and declared me skilled not just skilled but legally skilled so If you beat level 20 trust me you are legally skilled"
"Helix Jump","Ansgar Alvares","March 24, 2019",5,"The best game to pass time"
"Helix Jump","Katie Griffin","March 24, 2019",5,"if this isn't the best game i don't know what is!!!"
"Helix Jump","Neda Brimhall","March 24, 2019",5,"love it💕💕"
"Helix Jump","","March 24, 2019",5,"its really attemidating and really fun to play"
"Helix Jump","","March 24, 2019",5,"awesome awesome awesome"
"Helix Jump","Ali Soltani","March 24, 2019",5,"it's fun but it gets crushed pretty easy."
"Helix Jump","Monika Khanna","March 24, 2019",5,"soo good game it's a stress removal game😍😍😍❤❤"
"Helix Jump","","March 24, 2019",5,"love love love love"
"Helix Jump","pMiriam Mutede","March 24, 2019",5,"This game is awesome"
"Helix Jump","D Deniston","March 24, 2019",3,"its kinda boring"
"Helix Jump","Wayne Kimball","March 24, 2019",5,"cool game"
"Helix Jump","Yassar Khan","March 24, 2019",4,"Such a simple game, but so very addictive. The only negative is the lack of variety in the levels. They all feel a bit samy."
"Helix Jump","","March 24, 2019",5,"😍😍😍"
"Helix Jump","Lucy Hilton","March 24, 2019",5,"Very tricky but worth it!😨"
"Helix Jump","samruddhi raorane","March 24, 2019",5,"it's nice game for time pass"
"Helix Jump","Angelica Garcia","March 24, 2019",5,"I Like this play"
"Helix Jump","princess k","March 24, 2019",5,"nice"
"Helix Jump","","March 24, 2019",5,"this is the best game I'm on level 7568"
"Helix Jump","Anyah Ratliff","March 24, 2019",5,"I love it"
"Helix Jump","","March 24, 2019",5,"its gucci"
"Helix Jump","","March 24, 2019",5,"i love this game"
"Helix Jump","","March 24, 2019",1,"It was always freezing and it wasn't good bcs I had a another phone and I was on level 326 and I bought a new phone and I have to start over again 😭😡😡🤬🤬"
"Helix Jump","","March 24, 2019",2,"This app glitches often, which messes with game play. At times the game will end even when the ball hits nothing. Other times the ball will just continue to turn red and fall and theres no way to continue to play. If the glitches were fixed, it would be a great game."
"Helix Jump","","March 24, 2019",2,"at first I liked it but then it keeps crashing and losing all my process DO NOT PLAY THIS GAME"
"Helix Jump","Bonita Pulliam","March 24, 2019",5,"about Helix jump easy💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩"
"Helix Jump","","March 24, 2019",5,"Juan"
"Helix Jump","","March 24, 2019",4,"fun to play"
"Helix Jump","Amir Saghir","March 24, 2019",5,"very good"
"Helix Jump","Bilal khan","March 24, 2019",5,"it is actually relly cool"
"Helix Jump","","March 24, 2019",5,"nice i love it"
"Helix Jump","","March 24, 2019",5,"it's good game"
"Helix Jump","Jazzy and Demons","March 24, 2019",5,"ksks"
"Helix Jump","","March 24, 2019",5,"good"
"Helix Jump","","March 24, 2019",5,"I had a samsang and i reached level 357 but when i bought a New phone now i am in level 69 but i looooooooooooooooooove the game helix jump❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
"Tomb of the Mask","Maria Alviter","March 24, 2019",1,"Lil bill"
"Tomb of the Mask","Kyle Bain","March 24, 2019",1,"jesus 9.99 a week are you f***ing kidding me deleting this app immediately do not download this ads every time u finish a level or want to restart if you die if u could rate 0 stars this would earn it"
"Tomb of the Mask","","March 24, 2019",4,"too many adds"
"Tomb of the Mask","Pedrobautista47@gmail.com Bautista","March 24, 2019",5,"LOVE IT"
"Tomb of the Mask","Karmella Walker","March 24, 2019",1,"i hate this game"
"Tomb of the Mask","","March 24, 2019",5,"i think you suold add more levels because i finished all 200 levels"
"Tomb of the Mask","Eduardo Rigobelli","March 24, 2019",3,"game is fun, but too way many ad videos to watch"
"Tomb of the Mask","Jody Case","March 24, 2019",5,"it is a fun game to play and vray good"
"Tomb of the Mask","Eva Madarová","March 24, 2019",5,"very very GOOD"
"Tomb of the Mask","","March 24, 2019",5,"this game is really fun I love it"
"Tomb of the Mask","","March 24, 2019",5,"i really loved it but i cant wait till the new update"
"Tomb of the Mask","Leonardo Varini","March 24, 2019",5,"Super simple and fun game! You can really expend some time on it..."
"Tomb of the Mask","Blackk9","March 24, 2019",1,"Pretty fun game. 5/5 puzzle game play, intuitive and fast-paced. -1 Ads everywhere. -2 Unskippable ads. -1 Involuntary unskippable ads after each stage."
"Tomb of the Mask","Jesse Quick","March 24, 2019",1,"this thing has so many adds it gave me cancer."
"Tomb of the Mask","Amanda Erskine","March 24, 2019",5,"videos of Soul phone"
"Tomb of the Mask","Jeffythe Killercat","March 24, 2019",1,"oki."
"Tomb of the Mask","","March 24, 2019",3,"fun"
"Tomb of the Mask","Jessica Myers","March 24, 2019",3,"it is glicty and i think im going blink from the game"
"Tomb of the Mask","the royal lajah squad","March 24, 2019",5,"I love this give 5 stars for you"
"Tomb of the Mask","","March 24, 2019",5,"this game is so good if adds close your internet and then play offline games so adds will not pop up"
"Tomb of the Mask","ZAp Gamer","March 24, 2019",5,"Noice😂"
"Tomb of the Mask","fan av dantdm midolten","March 24, 2019",5,"I love it"
"Tomb of the Mask","","March 24, 2019",5,"really good game!!!!!"
"Tomb of the Mask","","March 24, 2019",1,"This is a terrible game it made me have to buy the premium or something like that to countinue or wait 15 14 monutes terrible dont know if it happend with everybody thanks"
"Tomb of the Mask","","March 24, 2019",5,"i love this game i only had have this game for two days and i love it i am on level27 and i cant stop playing"
"Tomb of the Mask","Adrian Bailey","March 24, 2019",5,"awesome"
"Tomb of the Mask","Neven Garcia","March 24, 2019",5,"i love it lol"
"Tomb of the Mask","","March 24, 2019",5,"lol.o."
"Tomb of the Mask","Sudhath Ahmed","March 24, 2019",5,"This is the best game ever in the world I am in level 24 I hope you love this game again this is the best game ever in the world 💕💗❤️💞💖"
"Tomb of the Mask","","March 24, 2019",5,"lovin it"
"Tomb of the Mask","","March 24, 2019",5,"this game os very fun to pass the time, but there is a lot of ads for coins, opening chests, and just plain wacthing ads. Besides that its a good game.😊"
"Tomb of the Mask","lucy davenport","March 24, 2019",5,"I am attached to this game every time I die I get really annoyed and I have to punch something this game is amazing to play but it still is a problem because it always has ads on every time you loose a life"
"Tomb of the Mask","","March 24, 2019",4,"Cheyanne,s"
"Tomb of the Mask","Ronald Nottage","March 24, 2019",5,"It is a good game!"
"Tomb of the Mask","","March 24, 2019",5,"Not gonna lie, BEST GAME EVER!!! yes of course it has its pro's and con's, but the only con it has is that there is alot of ads but other than that it's a really great game! ** on most of the ads u CAN skip them**"
"Tomb of the Mask","","March 24, 2019",3,"it is kind of boring but it has some levels that are fun"
"Tomb of the Mask","","March 24, 2019",5,"i love the game"
"Tomb of the Mask","","March 24, 2019",5,"it super fun"
"Tomb of the Mask","Titu Choudhury","March 24, 2019",3,"love it but a lot of ads"
"Tomb of the Mask","","March 24, 2019",5,"if you use a phone there are not a lot of ads also the game is really good and fun"
"PUBG MOBILE","rizwan shaikh","March 24, 2019",5,"thanks for respecting our sentiments hope u do t repeat this mistake in the past we love your game"
"PUBG MOBILE","","March 24, 2019",1,"bad very bad"
"PUBG MOBILE","محمد صلاح","March 24, 2019",1,"removed this game right now"
"PUBG MOBILE","","March 24, 2019",1,"The update of bithday box is a religious problem of kaaba for such peoples, bycott that update or take any serious act. You should remove it as soon as possible"
"PUBG MOBILE","","March 24, 2019",5,"Love This Game..."
"PUBG MOBILE","","March 24, 2019",5,"meri jaan😘😘😘😘😘😘😘😘😘"
"PUBG MOBILE","shiv badgire","March 24, 2019",5,"well"
"PUBG MOBILE","deepak pal","March 24, 2019",5,"the real imagine game, i love it"
"PUBG MOBILE","NIGAR KHATOON","March 24, 2019",5,"THIS IS VERY NICE GAME"
"PUBG MOBILE","SHAAN Ali","March 24, 2019",1,"very bad game"
"PUBG MOBILE","Nilesh Kengar","March 24, 2019",5,"awsome"
"PUBG MOBILE","","March 24, 2019",5,"this game is very good but i could not play this game because this game is very more gb so is not play on my phone so i request to pubg game player do low mb so i could play this game do fast okay thanks"
"PUBG MOBILE","","March 24, 2019",5,"pabg mob"
"PUBG MOBILE","","March 24, 2019",5,"awesome game and love this one,never played before"
"PUBG MOBILE","Sonam wangdi Wangdi","March 24, 2019",5,"Such a amazing game.."
"PUBG MOBILE","","March 24, 2019",3,"worst in downloading 😈😈"
"PUBG MOBILE","vrushiket patil","March 24, 2019",5,"I have played many multiplayer PC games like AoE2, CS and DotA that kept players on the edge. I never thought mobile games could compete with PC games. I thought mobile multiplayer games to be just for fun and not being mind stimulating. But, this game changed my perspective. In reality its better than many PC games. Thakyou Tencents!!. PS. its more of a mind game than a skill game. If you can predict how your oppenent human will behave only then you will win."
"PUBG MOBILE","Raj Gupta","March 24, 2019",4,"very bad game"
"PUBG MOBILE","Krishnendu Polley","March 24, 2019",1,"pubg creaters has a big mistake. i was downloaded the pubg but when it can't be interested. the download was started form the first."
"PUBG MOBILE","Rokeya Zaman","March 24, 2019",4,"Almost perfect but a little easy. I got my first win on my first round,with like 4 kills, but still really fun"
"PUBG MOBILE","","March 24, 2019",5,"very intense game 1st or 3rd person or Zombies"
"PUBG MOBILE","","March 24, 2019",3,"Please add z60 version for pubg if i download it is coming like your device will be added i have downloaded 5 times promise please respond please"
"PUBG MOBILE","Prabir Sahoo","March 24, 2019",5,"good"
"PUBG MOBILE","","March 24, 2019",5,"Bekaar"
"PUBG MOBILE","","March 24, 2019",1,"need high ram 😏make yr app to enjoying not wealthy ..please make for 2 GB ram."
"PUBG MOBILE","","March 24, 2019",5,"👍👍👍😀😀😀😍😍😍"
"PUBG MOBILE","Ismael Hernandez","March 24, 2019",1,"i think that this game is the best because it has good graphics and bc if you play on iPhone the game is way smoother you can shoot prefect."
"PUBG MOBILE","Vikram Vasishtha","March 24, 2019",3,"nice game"
"PUBG MOBILE","Fardin Khan","March 24, 2019",5,"Despite it being a exceptionally large game, it is pleasant. Love it!"
"PUBG MOBILE","","March 24, 2019",5,"i love this game"
"PUBG MOBILE","Pradeep Hela","March 24, 2019",5,"no word to say"
"PUBG MOBILE","","March 24, 2019",5,"best game intense action enjoyed it really good game to develop skills loved it"
"PUBG MOBILE","Anju Kothari","March 24, 2019",5,"awesome 👌👌😋Best game for phone aver"
"PUBG MOBILE","Pratham Dhiman","March 24, 2019",4,"Please fix that network issue..a window frequently pops up and says reconnecting to server even if i am connected to a 4g network. Besides this the game is superb.👌.. Please fix this network problem tencent."
"PUBG MOBILE","Rakesh Mallick","March 24, 2019",4,"so good"
"PUBG MOBILE","","March 24, 2019",5,"Pubg is my favorite game I love this game in whole like I do not play games like this ""JAI PUBG"""
"PUBG MOBILE","","March 24, 2019",5,"Way better than fortnite !!!"
"PUBG MOBILE","","March 24, 2019",5,"nice game"
"PUBG MOBILE","aaron Heri","March 24, 2019",2,"game is laggy and the game like doesn't take data at all. Having constant 10mbps WiFi speed connection ping is 240+ but switch to my data which runs on 2g shows green bars. well the game is stupid to see 2g connection like that. Many other glitches in the game. Very annoying😒."
"PUBG MOBILE","GAURAV TAKSAL","March 24, 2019",5,"nice"
"Kick the Buddy","","March 24, 2019",5,"good game"
"Kick the Buddy","The Super Cousin's","March 24, 2019",5,"This is AWESOME! KICK THE BUDDY!!!!!!!"
"Kick the Buddy","zee abebe","March 24, 2019",5,"Love"
"Kick the Buddy","Brian Sadis","March 24, 2019",5,"its fun you get to kick a what ever you call that thing with wepons"
"Kick the Buddy","Chance Stevens","March 24, 2019",5,"Fun"
"Kick the Buddy","Helen Malcolm","March 24, 2019",5,"great graphics"
"Kick the Buddy","Christopher Williams","March 24, 2019",3,"l love it because the guns are the best epseped for the pistol"
"Kick the Buddy","Chrysti Cooper","March 24, 2019",5,"I❤❤❤❤❤❤this game soooooo much ! ☺."
"Kick the Buddy","Uriel Ramirez","March 24, 2019",5,"awesome game"
"Kick the Buddy","","March 24, 2019",5,"helps with stress"
"Kick the Buddy","Brandy Roberts","March 24, 2019",5,"👍👍👍👍"
"Kick the Buddy","Garret deKleer","March 24, 2019",5,"indescribable"
"Kick the Buddy","","March 24, 2019",1,"I bbn stall"
"Kick the Buddy","Jamal Z","March 24, 2019",5,"good"
"Kick the Buddy","","March 24, 2019",5,"is the best I love it because you always get to try new things for ads"
"Kick the Buddy","Jozeph Santiago","March 24, 2019",5,"make someweek everythings free make onemore buddy like its girlfriend"
"Kick the Buddy","","March 24, 2019",5,"coooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool"
"Kick the Buddy","Alexis Centeno","March 24, 2019",1,"n heck, I 🐧🍒🍑🍐🍐🥑🍆🍑 go yhx been me a sec"
"Kick the Buddy","Radu Ciubotaru","March 24, 2019",1,"the adds are too annoying"
"Kick the Buddy","","March 24, 2019",1,"i hate this game .it wonte open .i hate this, never like this game, stupid game .i installet this game and dosen't open 1star for me"
"Kick the Buddy","Mohammad Alif","March 24, 2019",1,"poor"
"Kick the Buddy","","March 24, 2019",1,"won't install"
"Kick the Buddy","","March 24, 2019",5,"I love it"
"Kick the Buddy","seirra delgado","March 24, 2019",5,"so fun"
"Kick the Buddy","","March 24, 2019",5,"super fun and addictive"
"Kick the Buddy","","March 24, 2019",5,"AWESOME"
"Kick the Buddy","","March 24, 2019",1,"ewww"
"Kick the Buddy","Tom Bramley","March 24, 2019",1,"trash"
"Kick the Buddy","Tim lrvl","March 24, 2019",5,"it was fun to watch the whole thing"
"Kick the Buddy","THE SUBSCRIBER MASTERS","March 24, 2019",1,"Very boring app"
"Kick the Buddy","","March 24, 2019",5,"so fun"
"Kick the Buddy","Avery Kaufman","March 24, 2019",5,"I think it is awesome"
"Kick the Buddy","Melinda Montero","March 24, 2019",4,"fun"
"Kick the Buddy","","March 24, 2019",5,"it is so much fun"
"Kick the Buddy","","March 24, 2019",5,"ITS SO AWESOME ITS NOT A VIRUS ITS A FUN GAME!!!!!"
"Kick the Buddy","","March 24, 2019",5,"good game"
"Kick the Buddy","","March 24, 2019",5,"this is the best game whithout net ever"
"Kick the Buddy","DragonDino Gaming","March 24, 2019",1,"ads were inappropriate, too many ads game is trash"
"Kick the Buddy","","March 24, 2019",5,"gg"
"Kick the Buddy","Rhonda Arnold","March 24, 2019",5,"Gigi peeps your game is amazing 😍"
"Snowball.io","","March 24, 2019",5,"great game alot of fun just uninstalled bc I don't play it often"
"Snowball.io","","March 24, 2019",5,"it is really fun 😊"
"Snowball.io","","March 24, 2019",5,"excellent game but it stops working sometimes"
"Snowball.io","Maria Juarez","March 24, 2019",5,"best gam"
"Snowball.io","Ntimeah Nwohngaah","March 24, 2019",5,"Snow ball io i love you"
"Snowball.io","","March 24, 2019",5,"very fun... that's it."
"Snowball.io","","March 24, 2019",5,"good"
"Snowball.io","","March 24, 2019",5,"its fun had no problem"
"Snowball.io","Chantelle Blanchard","March 24, 2019",5,"fun"
"Snowball.io","","March 24, 2019",5,"it is fun to kile and play."
"Snowball.io","lester ramos","March 24, 2019",5,"good"
"Snowball.io","","March 24, 2019",5,"It's a really fun game and I love the game it's amazing"
"Snowball.io","roblox plaz","March 24, 2019",5,"amazing th"
"Snowball.io","Paulo Nate","March 24, 2019",5,"best game ever just a little too many ads"
"Snowball.io","","March 24, 2019",5,"koool"
"Snowball.io","","March 24, 2019",5,"super cool"
"Snowball.io","Anna Ford","March 24, 2019",5,"so fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuun"
"Snowball.io","Breony Grimsted","March 24, 2019",5,"gucci"
"Snowball.io","","March 24, 2019",5,"i love this game 5 stars"
"Snowball.io","Angelica Cloakey","March 24, 2019",2,"Not bad, I'll admit, but so many adds. The only time I can really enjoy this is when I'm on a road trip and there is no wifi. Also, some of the adds are inappropiate, but the game is not! Just advertise smaller things like cerial, or energy bars, not tik tok, or drugs."
"Snowball.io","","March 24, 2019",1,"you just can't play without a timer fix this NOW"
"Snowball.io","","March 24, 2019",5,"cool"
"Snowball.io","Jeryde Calvin","March 24, 2019",5,"dope"
"Snowball.io","RNP jhjrninja","March 24, 2019",5,"I love the game its a fun game with all the skins to unlock"
"Snowball.io","","March 24, 2019",5,"great"
"Snowball.io","","March 24, 2019",5,"very fun"
"Snowball.io","Ella johnson","March 24, 2019",5,"Great"
"Snowball.io","","March 24, 2019",5,"I'm Stupid"
"Snowball.io","","March 24, 2019",5,"super fun"
"Snowball.io","","March 24, 2019",5,"Its great even tho i got 6th place twice"
"Snowball.io","","March 24, 2019",5,"the game helps me to find strategy so I can win"
"Snowball.io","Hazelene Jacobs","March 24, 2019",5,"i love it"
"Snowball.io","","March 24, 2019",5,"am a king"
"Snowball.io","Jessica Kowalski","March 24, 2019",5,"very cool game😍😍😍😍"
"Snowball.io","wayne manchester","March 24, 2019",4,"it is fun"
"Snowball.io","","March 24, 2019",5,"I love it!!!!!!!"
"Snowball.io","","March 24, 2019",5,"the best game to play for fun"
"Snowball.io","Moon Man","March 24, 2019",5,"All around amazing game"
"Snowball.io","Arcade Blue Unicorn","March 24, 2019",5,"This is very addictive omg first place every time"
"Snowball.io","Ashton Todd","March 24, 2019",5,"Nice"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Ian Ndeda","March 24, 2019",4,"okay"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","DJ _TheGoat23","March 24, 2019",5,"Amazing"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Tony Holland","March 24, 2019",5,"Good game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Shamsundar Chavan","March 24, 2019",1,"bad game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",4,"great"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"niec"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"fantastic game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Lokesh Jain","March 24, 2019",1,"ch**ya"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","cr7 studio","March 24, 2019",4,"very good"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"fun.cool."
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Rana Gee","March 24, 2019",3,"okay"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",3,"it's not so bad to play but the guns is to much money"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"fun so gar"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","gowrishankar rajaram","March 24, 2019",5,"awesome game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Ji Nadim","March 24, 2019",5,"good"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","muhammad touseef","March 24, 2019",5,"Very good"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"osm"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"i love"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"ভাল"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Munawar Hassan","March 24, 2019",5,"great"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Ajay Ambekar","March 24, 2019",5,"good game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","rohith paappy","March 24, 2019",5,"nice game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Tony Mooney","March 24, 2019",5,"nice clean game lovely play"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"a good time pass game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Mr_ Arain","March 24, 2019",5,"Better then others ✌👌"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","VJ Corbin","March 24, 2019",5,"cool gameplay"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",1,"vishwa"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Ramesh Rajanala","March 24, 2019",4,"need some time to give perfect review"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Nasir Butt","March 24, 2019",5,"Good game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",4,"it was great"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"nice"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Chris Brooks","March 24, 2019",4,"great..apart from ads"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Mina Fox","March 24, 2019",5,"good"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Ifunanya Obidike","March 24, 2019",5,"nice game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"bad ass game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","Hyderabadi Drollz","March 24, 2019",5,"I like this game. Even Best from PUBG."
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"preety good game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",5,"very good game"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",2,"bad"
"Sniper 3D Gun Shooter: Free Elite Shooting Games","","March 24, 2019",2,"Good"
"Bowmasters","OG Toons","March 24, 2019",4,"just very funny😂😂😳"
"Bowmasters","Jessica Cunningham","March 24, 2019",5,"Inhibiting Inhibiting yeysydueu"
"Bowmasters","Borsay oj","March 24, 2019",5,"great game"
"Bowmasters","","March 24, 2019",1,"good game"
"Bowmasters","sUPER cARs fOR LIvE","March 24, 2019",4,"Its a good game but you to have diamond vip to collet all the peeps"
"Bowmasters","","March 24, 2019",4,"its fun but then gets boring after a while"
"Bowmasters","","March 24, 2019",5,"Nice"
"Bowmasters","","March 24, 2019",5,"Its awesome"
"Bowmasters","","March 24, 2019",5,"good game"
"Bowmasters","Damarion Ash","March 24, 2019",5,"DAKOTA"
"Bowmasters","Shannon Caudle","March 24, 2019",4,"fun game"
"Bowmasters","kevin Walpole","March 24, 2019",5,"i dont even no wut tu say srry"
"Bowmasters","","March 24, 2019",1,"NICE😍😍"
"Bowmasters","Muhammad Ariffdin Jamalee","March 24, 2019",5,"Great game"
"Bowmasters","Gabriel Play Craft","March 24, 2019",5,"best game"
"Bowmasters","","March 24, 2019",5,"goodgood"
"Bowmasters","","March 24, 2019",5,"fun"
"Bowmasters","Janell Navarro","March 24, 2019",5,"rlly fun"
"Bowmasters","","March 24, 2019",5,"i love this game and th characters"
"Bowmasters","Melissa Nowling","March 24, 2019",5,"Love it your a great game maker better than footnote love this freaking skin awesome."
"Bowmasters","","March 24, 2019",5,"I love your games"
"Bowmasters","","March 24, 2019",4,"good."
"Bowmasters","","March 24, 2019",5,"I love it"
"Bowmasters","crystal aleman","March 24, 2019",3,"night"
"Bowmasters","Ines Mkama","March 24, 2019",5,"this is aesome"
